cluster,file,suggested_tier,violation_type,status,batch,notes
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dashboard_page_part_02.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dashboard_page_part_03.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_device_management_cards.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_device_management_overview.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_device_management_tips.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_actions_card.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_escalation_card.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_evidence_card.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_status_banner.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_support_chat.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_dispute_timeline_card.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_balance_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_balance_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_multisig_order.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_status_address.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_escrow_detail_timeline_actions.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_express_page_part_01.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_express_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_checklist_actions.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_fraud_score_patterns.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_guide_steps_safety.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_guide_tabs_faq.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_guide_video_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_home_page_part_01.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_home_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_identity_verification_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_certificate_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_certificate_page_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_score_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_insurance_score_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_requirements_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_requirements_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_status_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_kyc_status_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_events.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_login_history_summary_filters.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_ads_reviews.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_merchant_profile_header_stats.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_empty_links.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_ads_stats_cards.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_my_orders_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_notice_widgets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_cards_lists.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_book_selector_ticker.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_proof_widgets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_order_rate_widgets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_add_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_flow.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_method_verification_methods.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_payment_methods_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_reasons_details.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_report_merchant_summary_actions.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_actions_events.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_security_center_score_features.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_selfie_verification_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_hours_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_settings_trade_security.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_tax_reporting_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_cards.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_trading_level_hero_progress.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_transaction_limits_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_actions_history.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_balances.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_hero.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_confirm.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/p2p/presentation/widgets/p2p_wallet_transfer_form.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/active_copies_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/active_copies_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/active_copies_page_part_03.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/advanced_analytics_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/advanced_analytics_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/advanced_analytics_page_part_03.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/advanced_analytics_page_part_04.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/advanced_tools_demo_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/client_categorization_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/client_categorization_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/client_categorization_page_part_03.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/complaint_tracking_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/convert_page_part_02.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/copy_notifications_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/copy_provider_detail_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/futures_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/kid_generator_page.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/margin_trading_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/margin_trading_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/margin_trading_page_part_04.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/market_data_analytics_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/market_data_analytics_page_part_03.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/ombudsman_referral_page.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/orders_history_page.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/position_dashboard_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/pre_copy_assessment_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/provider_comparison_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/regulatory_reports_dashboard_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/regulatory_reports_dashboard_page_part_02.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/regulatory_reports_dashboard_page_part_03.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/risk_management_demo_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/target_market_definition_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trade_history_export_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trade_settings_page.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trading_bots_page_part_01.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trading_bots_page_part_02.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trading_bots_page_part_03.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/pages/trading_bots_page_part_04.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_chart_area_actions.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_chart_header_toolbar.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_tools_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_tools_tabs_sheets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_trading_demo_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/advanced_trading_demo_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/arm_integration_common_painter.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/arm_integration_providers.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/audit_trail_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/audit_trail_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/best_execution_archive_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/best_execution_current.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/best_execution_overview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_endpoints.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_intro_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_api_documentation_support_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_backtesting_widgets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_drawdown_analyzer_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_drawdown_analyzer_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_emergency_stop_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_emergency_stop_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_equity_curve_analysis_painters.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_equity_curve_charts_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_faq_cards_help.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_guide_blocks.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_guide_intro_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_guide_practices_videos.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_guide_strategies.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_history_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_history_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_optimization_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_performance_charts_strategy.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_performance_metrics_summary.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_portfolio_dashboard_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_portfolio_dashboard_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_dashboard_charts.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_dashboard_controls.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_dashboard_metrics.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_dashboard_score.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_disclosure_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_risk_disclosure_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_security_settings_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_security_settings_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_security_settings_sheets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_recommendations_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_strategy_compare_selection.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_suitability_breakdown_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_suitability_questions_info.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_tax_reporting_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_tax_reporting_notice_year.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_tax_reporting_reports.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_tax_reporting_summary.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_terms_of_service_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/bot_terms_of_service_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/cass_reconciliation_records_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/cass_reconciliation_summary_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/client_money_protection_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/client_money_protection_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/complaint_submission_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/complaint_submission_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/complaints_handling_overview_complaints.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/complaints_handling_overview_header_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/complaints_handling_process_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/convert_page_amount_widgets.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/convert_page_widgets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_audit_log_controls.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_audit_log_events.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_audit_log_summary.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_configuration_provider_capital_mode.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_configuration_risk_summary.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_configuration_validation_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_confirmation_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_education_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_education_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_notifications_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_performance_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_performance_details.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_performance_summary_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_safety_enforcement_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_safety_metrics_tools.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_safety_overview.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_settings_contacts_privacy.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_settings_controls.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_card_demo_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_card_demo_primitives.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_card_demo_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_card_demo_widgets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_hero.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_list.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/copy_trading_v2_variant_hero.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/dispute_resolution_cases.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/dispute_resolution_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/dispute_resolution_form.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_ante_costs_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_ante_costs_overview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_ante_costs_scenarios_actions.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_ante_costs_summary_breakdown.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_post_costs_report_summary.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/ex_post_costs_report_variance_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_quality_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_quality_overview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_quality_sheets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_venue_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_venue_comparison.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_venue_speed_trends.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/execution_venue_summary.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/investor_compensation_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/investor_compensation_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/leverage_header_hero_risk.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/leverage_impact_confirm.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/live_market_common_widgets.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_hero_nav.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/margin_trading_hub_widgets.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/order_receipt_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/order_receipt_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/orders_history_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/orders_history_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/performance_attribution_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/performance_attribution_summary_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/performance_attribution_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/performance_scenarios_intro_widgets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/performance_scenarios_outcome_widgets.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/portfolio_risk_analysis_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/portfolio_risk_analysis_page_sections.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/position_dashboard_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/position_dashboard_page_sections.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/product_governance_overview_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/product_governance_products.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/product_governance_reviews_distribution.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_application_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_application_progress_intro.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_details.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_governance_page_overview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_cards.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_controls.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/provider_leaderboard_disclaimer.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_actions.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_cards.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/regulatory_disclosures_hero_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/regulatory_inspection_ready_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/risk_indicator_details_common.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/risk_indicator_scale_intro.dart,E,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/risk_management_common.dart,D,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/risk_management_overview.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/risk_management_tabs.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/riy_calculator_page_common.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/riy_calculator_page_sections.dart,C,-,done,0,-
04_financial,flutter_app/lib/features/trade/presentation/widgets/safety_education_page_common.dart,C,-,done,0,-
