module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_history_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_history_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_history_detail_list.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_history_detail_list.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_history_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_history_summary_filters.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_overview_batches.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_overview_batches.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_signers_features.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_signers_features.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_asset_breakdown.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_claims.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_contribution_card.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_history.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_status_card.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_sections.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_sections.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_strategy.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_hero_licenses.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_hero_licenses.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_protection_complaints.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_protection_complaints.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_assessment_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_assessment_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_categories.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_categories.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_radar.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_radar.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_results.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_results.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_history.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_prevention.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_statistics.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_calculator.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_header.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_jurisdictions.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_summary_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_summary_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_transaction_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_transaction_widgets.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_common.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
earn,root_page,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_sections.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_common.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_detail.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_filters.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_list.dart,0,0,0,0,0,0,0,0,no,-
earn,feature_widget,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_summary.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,root_page,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,root_page,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_hero_tabs.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,feature_widget,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_hero_tabs.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,root_page,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_preview_kit.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,feature_widget,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_preview_kit.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,root_page,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,0,0,0,0,0,0,0,0,no,-
enterprise_states,feature_widget,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,0,0,0,0,0,0,0,0,no,-
home,root_page,flutter_app/lib/features/home/presentation/pages/home_page.dart,0,0,0,0,0,0,0,0,no,-
home,root_page,flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
home,root_page,flutter_app/lib/features/home/presentation/pages/home_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
home,root_page,flutter_app/lib/features/home/presentation/pages/home_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_announcement_banner.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_formatters.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_header.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_market_ticker_section.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_more_products_sheet.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_next_action_section.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_portfolio_card.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_products_section.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_recent_products_section.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_scroll_shell.dart,0,0,0,0,0,0,0,0,no,-
home,feature_widget,flutter_app/lib/features/home/presentation/widgets/home_status_content.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_abi_diff_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_address_book_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_batch_claim_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_compare_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_bridge_order_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_claim_receipt_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_contract_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_dca_builder_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_detail_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_event_log_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page_part_03.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_limit_orders_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page_part_01.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page_part_02.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page_part_03.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page_part_04.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_entries.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_entries.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_extensions.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_extensions.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_summary.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_abi_diff_summary.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_cards.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_cards.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_controls.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_controls.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_sheet_common.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_address_book_sheet_common.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_review_success.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_review_success.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_selection.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_selection.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_summary.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_batch_claim_summary.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_details.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_events.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_events.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_hero.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_hero.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_timeline.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_bridge_order_timeline.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_claim_sheet_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_claim_sheet_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_hero_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_hero_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_misc_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_misc_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_overview_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_overview_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_timeline_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_claim_receipt_timeline_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_dca_builder_common.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_dca_builder_create_form.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_dca_builder_history.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_dca_builder_strategies.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_dca_builder_summary.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_event_log_export_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_event_log_export_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_event_log_filter_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_event_log_filter_widgets.dart,0,0,0,0,0,0,0,0,no,-
launchpad,feature_widget,flutter_app/lib/features/launchpad/presentation/widgets/launchpad_event_log_list_widgets.dart,0,0,0,0,0,0,0,0,no,-
