feature,file,suggested_tier,declared_tier,wiring_count,wiring_violations,structural_count,structural_violations,inner_gap_count,inner_gap_violations,status
earn,flutter_app/lib/features/earn/presentation/pages/savings_ladder_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_notification_preferences_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_notifications_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_product_detail_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_receipt_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_recommendations_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_redeem_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_risk_assessment_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_smart_suggestions_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page.dart,standard,standard,0,,0,,2,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_01.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/savings_what_if_page_part_04.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_advanced_orders_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_analytics_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_analytics_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_analytics_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_api_documentation_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_audit_reports_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_auto_compound_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_community_governance_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_contingency_plan_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_custody_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_dashboard_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_data_export_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_developer_console_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_earn_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_earnings_calendar_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_emergency_actions_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_faq_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_forum_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_guide_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_history_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_institutional_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_fund_transparency_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_insurance_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_liquid_staking_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_multi_chain_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_notifications_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_01.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_proof_of_reserves_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_proposals_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_recommendations_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_regulatory_framework_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_assessment_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_dashboard_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_disclosure_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_risk_score_calculator_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_slashing_history_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_social_feed_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_suitability_assessment_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_tax_guide_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_terms_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_third_party_integrations_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_transaction_reporting_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_validator_health_monitor_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_validator_selection_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_voting_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_webhooks_page.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_withdrawal_policy_page_part_01.dart,standard,form,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_withdrawal_policy_page_part_02.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/pages/staking_withdrawal_policy_page_part_03.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/earn_comparison_chart.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/earn_comparison_summary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/earn_comparison_table.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/earn_custody_risk_banner.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_analytics_charts_metrics.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_analytics_secondary_painters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_analytics_summary_range.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_actions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_common.dart,standard,,0,,0,,1,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_formatters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_hero.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_autopilot_settings.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_compare.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_formatters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_hero.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_results.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_backtest_setup.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_history_sheet.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_plans.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_dca_summary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_export_config_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_export_option_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_export_summary_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_faq_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_faq_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_glossary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_tabs.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_guide_tutorials.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_history_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_history_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_hero.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_positions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_home_products.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_analysis.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_builder_config.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_formatters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_hero.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_liquidity.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_rung_manager.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_ladder_timeline.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notification_preferences_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notification_preferences_delivery.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notification_preferences_events.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notification_preferences_summary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notifications_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notifications_history.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_notifications_settings.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_formatters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_hero.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_maturity.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_overview.dart,standard,standard,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_portfolio_positions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_products_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_questions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_risk_assessment_result.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_suggestions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_summary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_smart_suggestions_trends.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_asset_impact.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_common_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_models.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_painters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_results.dart,standard,,0,,0,,2,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress.dart,standard,,0,,0,,1,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/savings_what_if_stress_components.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_guidance.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_overview_orders.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_advanced_orders_sheet_fields.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_auth.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_endpoints.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_examples.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_api_documentation_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_bounty_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_hero_tabs.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_audit_reports_reports_findings.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_community_governance_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_community_governance_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_contingency_plan_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_contingency_plan_support_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_actions_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_assets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_audit.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_custody_pie_chart.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_actions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_charts.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_positions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_dashboard_summary.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earn_hero_tabs.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earn_positions_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earn_products.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earnings_calendar_grid.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earnings_events_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_earnings_summary_tabs.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_guide_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_history_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_history_detail_list.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_history_summary_filters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_overview_batches.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_sheet_painter.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_institutional_signers_features.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_asset_breakdown.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_claims.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_contribution_card.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_history.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_insurance_fund_status_card.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_multi_chain_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_notifications_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_sheet.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_recommendations_strategy.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_hero_licenses.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_protection_complaints.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_regulatory_framework_sheet_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_assessment_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_dashboard_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_assessment_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_categories.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_disclosure_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_inputs.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_radar.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_risk_score_results.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_history.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_prevention.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_slashing_history_statistics.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_social_feed_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_suitability_assessment_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_calculator.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_header.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_jurisdictions.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_tax_guide_overview.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_sheet_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_summary_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_transaction_reporting_transaction_widgets.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_health_monitor_page_sections.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_common.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_detail.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_filters.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_list.dart,standard,,0,,0,,0,0,pass
earn,flutter_app/lib/features/earn/presentation/widgets/staking_validator_selection_summary.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/pages/enterprise_states_page.dart,standard,standard,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_hero_tabs.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_preview_kit.dart,standard,,0,,0,,0,0,pass
enterprise_states,flutter_app/lib/features/enterprise_states/presentation/widgets/enterprise_states_references.dart,standard,,0,,0,,0,0,pass
home,flutter_app/lib/features/home/presentation/pages/home_page_part_01.dart,compact,compact,0,,0,,0,0,pass
